date_received,status,borough,major_category,minor_category,problem_status,problem_code,post_code,type,time_to_close
2023-01-02 10:01:41,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11222,EMERGENCY,2
2023-01-02 10:01:49,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10468,EMERGENCY,1
2023-01-02 10:02:05,CLOSE,MANHATTAN,PAINT/PLASTER,WALL,CLOSE,BULGING/HOLE/CRACKED,10009,NON EMERGENCY,52
2023-01-02 10:02:05,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10009,NON EMERGENCY,52
2023-01-02 10:02:05,CLOSE,MANHATTAN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,10009,NON EMERGENCY,52
2023-01-02 10:02:05,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10009,NON EMERGENCY,52
2023-01-02 10:02:12,CLOSE,STATEN ISLAND,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10304,EMERGENCY,7
2023-01-02 10:05:30,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11208,EMERGENCY,37
2023-01-02 10:06:39,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11103,EMERGENCY,4
2023-01-02 10:07:35,CLOSE,QUEENS,PLUMBING,BASIN/SINK,CLOSE,FAUCET BROKEN/MISSING/LEAKING,11412,NON EMERGENCY,112
2023-01-02 10:07:35,CLOSE,QUEENS,PLUMBING,BASIN/SINK,CLOSE,DRAIN PIPE BLOCKED OR BROKEN,11412,EMERGENCY,112
2023-01-02 10:07:35,CLOSE,QUEENS,DOOR/WINDOW,DOOR,CLOSE,LOCK BROKEN OR MISSING,11412,EMERGENCY,112
2023-01-02 10:07:35,CLOSE,QUEENS,DOOR/WINDOW,WINDOW PANE,CLOSE,GLASS BROKEN OR MISSING,11412,EMERGENCY,112
2023-01-02 10:07:58,CLOSE,BROOKLYN,GENERAL,JANITOR/SUPER,CLOSE,NO JANITOR AVAILABLE,11225,NON EMERGENCY,65
2023-01-02 10:08:31,CLOSE,STATEN ISLAND,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,10304,EMERGENCY,7
2023-01-02 10:08:40,CLOSE,BRONX,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,10460,NON EMERGENCY,192
2023-01-02 10:09:05,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11203,EMERGENCY,2
2023-01-02 10:10:01,CLOSE,BRONX,DOOR/WINDOW,DOOR,CLOSE,NEEDS KEY FOR EXIT,10468,EMERGENCY,2
2023-01-02 10:10:01,CLOSE,BRONX,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,10468,NON EMERGENCY,2
2023-01-02 10:10:54,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11213,EMERGENCY,3
2023-01-02 10:12:08,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10031,EMERGENCY,2
2023-01-02 10:15:11,CLOSE,BROOKLYN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,11225,NON EMERGENCY,86
2023-01-02 10:15:11,CLOSE,BROOKLYN,GENERAL,SIGNAGE MISSING,CLOSE,HOUSING INFORMATION NOTICE,11225,NON EMERGENCY,86
2023-01-02 10:15:27,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10032,EMERGENCY,1
2023-01-02 10:16:16,CLOSE,MANHATTAN,PLUMBING,TOILET,CLOSE,BOWL STOPPED UP,10031,EMERGENCY,91
2023-01-02 10:17:16,CLOSE,MANHATTAN,UNSANITARY CONDITION,SEWAGE,CLOSE,RAW SEWAGE ACCUMULATION,10027,EMERGENCY,22
2023-01-02 10:17:26,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11379,EMERGENCY,1
2023-01-02 10:18:48,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10028,EMERGENCY,2
2023-01-02 10:19:31,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10467,NON EMERGENCY,44
2023-01-02 10:19:31,CLOSE,BRONX,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,10467,EMERGENCY,44
2023-01-02 10:19:31,CLOSE,BRONX,PAINT/PLASTER,CEILING,CLOSE,HOLE OR CRACKED,10467,EMERGENCY,44
2023-01-02 10:19:31,CLOSE,BRONX,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10467,EMERGENCY,44
2023-01-02 10:19:31,CLOSE,BRONX,PLUMBING,RADIATOR,CLOSE,BROKEN OR MISSING,10467,EMERGENCY,44
2023-01-02 10:19:55,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10033,EMERGENCY,0
2023-01-02 10:20:24,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10458,EMERGENCY,2
2023-01-02 10:20:51,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10470,EMERGENCY,44
2023-01-02 10:20:51,CLOSE,BRONX,ELECTRIC,NO LIGHTING,CLOSE,ONE ROOM OR AREA,10470,EMERGENCY,44
2023-01-02 10:20:51,CLOSE,BRONX,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10470,EMERGENCY,44
2023-01-02 10:20:51,CLOSE,BRONX,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10470,NON EMERGENCY,44
2023-01-02 10:21:26,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11212,EMERGENCY,2
2023-01-02 10:21:37,CLOSE,BRONX,PAINT/PLASTER,CEILING,CLOSE,COLLAPSING OR FALLING,10459,IMMEDIATE EMERGENCY,2
2023-01-02 10:21:37,CLOSE,BRONX,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10459,NON EMERGENCY,2
2023-01-02 10:21:55,CLOSE,QUEENS,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,11379,EMERGENCY,4
2023-01-02 10:22:25,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,11434,EMERGENCY,4
2023-01-02 10:23:01,CLOSE,MANHATTAN,PLUMBING,WATER SUPPLY,CLOSE,NO HOT WATER,10024,EMERGENCY,42
2023-01-02 10:23:22,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10027,EMERGENCY,2
2023-01-02 10:24:04,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,11691,EMERGENCY,2
2023-01-02 10:24:13,CLOSE,BRONX,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10472,NON EMERGENCY,10
2023-01-02 10:24:13,CLOSE,BRONX,PLUMBING,RADIATOR,CLOSE,BROKEN OR MISSING,10472,EMERGENCY,10
2023-01-02 10:24:36,CLOSE,BRONX,DOOR/WINDOW,DOOR,CLOSE,BROKEN OR MISSING,10467,EMERGENCY,25
2023-01-02 10:24:36,CLOSE,BRONX,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,10467,NON EMERGENCY,25
2023-01-02 10:24:36,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10467,NON EMERGENCY,25
2023-01-02 10:25:44,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10451,EMERGENCY,1
2023-01-02 10:25:48,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10032,EMERGENCY,2
2023-01-02 10:27:17,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11104,EMERGENCY,2
2023-01-02 10:27:29,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11211,EMERGENCY,2
2023-01-02 10:27:29,CLOSE,BROOKLYN,GENERAL,JANITOR/SUPER,CLOSE,NO JANITOR AVAILABLE,11211,NON EMERGENCY,2
2023-01-02 10:27:50,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,1
2023-01-02 10:29:31,CLOSE,MANHATTAN,PAINT/PLASTER,RADIATOR,CLOSE,PEELING OR FLAKING PAINT,10027,NON EMERGENCY,30
2023-01-02 10:29:33,CLOSE,BROOKLYN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,11226,NON EMERGENCY,10
2023-01-02 10:30:19,CLOSE,BROOKLYN,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,11225,EMERGENCY,161
2023-01-02 10:30:19,CLOSE,BROOKLYN,WATER LEAK,DAMP SPOT,CLOSE,FROM WALL OR CEILING,11225,NON EMERGENCY,161
2023-01-02 10:31:01,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,11374,EMERGENCY,4
2023-01-02 10:31:15,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10451,EMERGENCY,2
2023-01-02 10:31:26,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10128,EMERGENCY,2
2023-01-02 10:31:40,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11106,EMERGENCY,4
2023-01-02 10:32:53,CLOSE,BRONX,APPLIANCE,ELECTRIC/GAS RANGE,CLOSE,NO GAS OR ELECTRICITY,10456,NON EMERGENCY,25
2023-01-02 10:33:46,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10458,EMERGENCY,1
2023-01-02 10:34:18,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10457,EMERGENCY,1
2023-01-02 10:36:22,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10452,EMERGENCY,2
2023-01-02 10:37:05,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10031,EMERGENCY,0
2023-01-02 10:37:25,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10462,EMERGENCY,1
2023-01-02 10:38:19,CLOSE,BRONX,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,10460,NON EMERGENCY,192
2023-01-02 10:41:43,CLOSE,BROOKLYN,FLOORING/STAIRS,FLOOR,CLOSE,HOLE IN WALKING AREA,11223,EMERGENCY,6
2023-01-02 10:41:43,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11223,EMERGENCY,6
2023-01-02 10:41:51,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,11238,EMERGENCY,3
2023-01-02 10:42:20,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,11213,EMERGENCY,33
2023-01-02 10:42:20,CLOSE,BROOKLYN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,11213,NON EMERGENCY,33
2023-01-02 10:42:20,CLOSE,BROOKLYN,APPLIANCE,REFRIGERATOR,CLOSE,BROKEN DOOR SEAL,11213,NON EMERGENCY,33
2023-01-02 10:42:20,CLOSE,BROOKLYN,DOOR/WINDOW,DOOR,CLOSE,LOCK BROKEN OR MISSING,11213,EMERGENCY,33
2023-01-02 10:42:34,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10022,NON EMERGENCY,16
2023-01-02 10:43:12,CLOSE,BRONX,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,10460,NON EMERGENCY,192
2023-01-02 10:44:09,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10467,EMERGENCY,1
2023-01-02 10:44:20,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10034,EMERGENCY,1
2023-01-02 10:45:25,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10466,NON EMERGENCY,10
2023-01-02 10:45:25,CLOSE,BRONX,PAINT/PLASTER,WALL,CLOSE,CHIPPED/PEELING/FLAKING,10466,NON EMERGENCY,10
2023-01-02 10:45:38,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11374,EMERGENCY,4
2023-01-02 10:46:26,CLOSE,BROOKLYN,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,11217,EMERGENCY,2
2023-01-02 10:47:09,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10457,EMERGENCY,2
2023-01-02 10:47:11,CLOSE,QUEENS,GENERAL,MAILBOX,CLOSE,BOX BROKEN OR MISSING,11106,NON EMERGENCY,4
2023-01-02 10:47:11,CLOSE,QUEENS,UNSANITARY CONDITION,PESTS,CLOSE,MICE,11106,NON EMERGENCY,4
2023-01-02 10:47:24,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10034,EMERGENCY,1
2023-01-02 10:47:27,CLOSE,QUEENS,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11368,EMERGENCY,37
2023-01-02 10:47:28,CLOSE,MANHATTAN,PLUMBING,WATER SUPPLY,CLOSE,LOW WATER PRESSURE,10028,NON EMERGENCY,15
2023-01-02 10:47:28,CLOSE,MANHATTAN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10028,EMERGENCY,15
2023-01-02 10:50:31,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10027,EMERGENCY,1
2023-01-02 10:50:33,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11215,EMERGENCY,1
2023-01-02 10:50:57,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11385,EMERGENCY,2
2023-01-02 10:52:07,CLOSE,BROOKLYN,PAINT/PLASTER,WALL,CLOSE,CHIPPED/PEELING/FLAKING,11223,NON EMERGENCY,140
2023-01-02 10:52:15,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10032,EMERGENCY,0
2023-01-02 10:52:41,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11215,EMERGENCY,45
2023-01-02 10:52:41,CLOSE,BROOKLYN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,MISSING OR INADEQUATE CANS/LID,11215,NON EMERGENCY,45
2023-01-02 10:52:51,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10469,EMERGENCY,1
2023-01-02 10:52:51,CLOSE,BRONX,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,10469,IMMEDIATE EMERGENCY,1
2023-01-02 10:53:12,CLOSE,BRONX,DOOR/WINDOW,WINDOW FRAME,CLOSE,LOCK BROKEN OR MISSING,10458,NON EMERGENCY,8
2023-01-02 10:53:12,CLOSE,BRONX,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10458,NON EMERGENCY,8
2023-01-02 10:53:12,CLOSE,BRONX,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10458,EMERGENCY,8
2023-01-02 10:53:12,CLOSE,BRONX,PAINT/PLASTER,CEILING,CLOSE,CHIPPED/PEELING/FLAKING,10458,NON EMERGENCY,8
2023-01-02 10:53:41,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11373,EMERGENCY,4
2023-01-02 10:54:02,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10455,EMERGENCY,2
2023-01-02 10:54:39,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10009,EMERGENCY,1
2023-01-02 10:55:37,CLOSE,QUEENS,GENERAL,BELL/BUZZER/INTERCOM,CLOSE,BROKEN OR MISSING,11106,NON EMERGENCY,4
2023-01-02 10:55:41,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,BED BUGS,10462,EMERGENCY,4
2023-01-02 10:56:08,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10470,EMERGENCY,1
2023-01-02 10:56:34,CLOSE,MANHATTAN,PAINT/PLASTER,WALL,CLOSE,BULGING/HOLE/CRACKED,10025,NON EMERGENCY,112
2023-01-02 10:56:34,CLOSE,MANHATTAN,GENERAL,CABINET,CLOSE,DAMAGED OR MISSING,10025,NON EMERGENCY,112
2023-01-02 10:56:34,CLOSE,MANHATTAN,PAINT/PLASTER,CEILING,CLOSE,CHIPPED/PEELING/FLAKING,10025,NON EMERGENCY,112
2023-01-02 10:56:34,CLOSE,MANHATTAN,PAINT/PLASTER,CEILING,CLOSE,HOLE OR CRACKED,10025,EMERGENCY,112
2023-01-02 10:56:34,CLOSE,MANHATTAN,FLOORING/STAIRS,FLOOR,CLOSE,BROKEN OR DEFECTIVE,10025,NON EMERGENCY,112
2023-01-02 10:56:38,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10034,EMERGENCY,1
2023-01-02 10:57:16,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10468,EMERGENCY,0
2023-01-02 10:58:56,CLOSE,BROOKLYN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,11215,NON EMERGENCY,45
2023-01-02 10:59:05,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11218,EMERGENCY,3
2023-01-02 10:59:35,CLOSE,BROOKLYN,ELECTRIC,POWER OUTAGE,CLOSE,MULTIPLE ROOMS OR AREAS,11221,NON EMERGENCY,7
2023-01-02 10:59:35,CLOSE,BROOKLYN,PAINT/PLASTER,WALL,CLOSE,TILE BROKEN OR MISSING,11221,NON EMERGENCY,7
2023-01-02 10:59:35,CLOSE,BROOKLYN,PLUMBING,BASIN/SINK,CLOSE,SINK DETACHED FROM WALL,11221,EMERGENCY,7
2023-01-02 10:59:35,CLOSE,BROOKLYN,PAINT/PLASTER,CEILING,CLOSE,COLLAPSING OR FALLING,11221,IMMEDIATE EMERGENCY,7
2023-01-02 10:59:35,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11221,EMERGENCY,7
2023-01-02 10:59:49,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10032,EMERGENCY,2
2023-01-02 11:00:43,CLOSE,BRONX,APPLIANCE,ELECTRIC/GAS RANGE,CLOSE,NO GAS OR ELECTRICITY,10458,NON EMERGENCY,21
2023-01-02 11:02:50,CLOSE,BRONX,PLUMBING,TOILET,CLOSE,TANK CRACKED OR LEAKING,10451,EMERGENCY,43
2023-01-02 11:02:50,CLOSE,BRONX,PLUMBING,TOILET,CLOSE,BOWL STOPPED UP,10451,EMERGENCY,43
2023-01-02 11:03:20,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10458,EMERGENCY,2
2023-01-02 11:03:39,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10455,EMERGENCY,1
2023-01-02 11:04:08,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11103,EMERGENCY,2
2023-01-02 11:04:16,CLOSE,BRONX,GENERAL,JANITOR/SUPER,CLOSE,NO JANITOR AVAILABLE,10454,NON EMERGENCY,11
2023-01-02 11:05:37,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10030,NON EMERGENCY,8
2023-01-02 11:05:37,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10030,NON EMERGENCY,8
2023-01-02 11:07:02,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10468,NON EMERGENCY,8
2023-01-02 11:07:39,CLOSE,BRONX,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,10474,EMERGENCY,50
2023-01-02 11:11:39,CLOSE,BROOKLYN,DOOR/WINDOW,DOOR,CLOSE,BROKEN OR MISSING,11216,EMERGENCY,150
2023-01-02 11:14:24,CLOSE,QUEENS,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11411,EMERGENCY,17
2023-01-02 11:14:24,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11411,EMERGENCY,17
2023-01-02 11:14:37,CLOSE,BROOKLYN,FLOORING/STAIRS,FLOOR,CLOSE,BROKEN OR DEFECTIVE,11220,NON EMERGENCY,17
2023-01-02 11:15:33,CLOSE,BRONX,PLUMBING,BASIN/SINK,CLOSE,PIPE LEAKING,10466,EMERGENCY,52
2023-01-02 11:15:49,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11103,EMERGENCY,2
2023-01-02 11:16:09,CLOSE,BROOKLYN,FLOORING/STAIRS,FLOOR,CLOSE,HOLE IN WALKING AREA,11220,EMERGENCY,17
2023-01-02 11:16:25,CLOSE,MANHATTAN,DOOR/WINDOW,DOOR,CLOSE,NEEDS KEY FOR EXIT,10035,EMERGENCY,86
2023-01-02 11:16:25,CLOSE,MANHATTAN,SAFETY,WINDOW GUARD BROKEN/MISSING,CLOSE,CHILD UNDER 11,10035,EMERGENCY,86
2023-01-02 11:16:25,CLOSE,MANHATTAN,ELECTRIC,NO LIGHTING,CLOSE,ONE ROOM OR AREA,10035,EMERGENCY,86
2023-01-02 11:16:25,CLOSE,MANHATTAN,GENERAL,SIGNAGE MISSING,CLOSE,HOUSING INFORMATION NOTICE,10035,NON EMERGENCY,86
2023-01-02 11:16:36,CLOSE,STATEN ISLAND,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,10301,IMMEDIATE EMERGENCY,3
2023-01-02 11:16:36,CLOSE,STATEN ISLAND,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10301,EMERGENCY,3
2023-01-02 11:17:18,CLOSE,BROOKLYN,FLOORING/STAIRS,FLOOR,CLOSE,HOLE IN NON-WALKING AREA,11220,NON EMERGENCY,17
2023-01-02 11:17:23,CLOSE,MANHATTAN,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10031,NON EMERGENCY,27
2023-01-02 11:17:23,CLOSE,MANHATTAN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10031,EMERGENCY,27
2023-01-02 11:17:23,CLOSE,MANHATTAN,PAINT/PLASTER,WALL,CLOSE,COLLAPSING OR FALLING,10031,EMERGENCY,27
2023-01-02 11:17:23,CLOSE,MANHATTAN,WATER LEAK,DAMP SPOT,CLOSE,FROM WALL OR CEILING,10031,NON EMERGENCY,27
2023-01-02 11:17:26,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10463,EMERGENCY,1
2023-01-02 11:18:11,CLOSE,BROOKLYN,APPLIANCE,REFRIGERATOR,CLOSE,BROKEN DOOR SEAL,11220,NON EMERGENCY,17
2023-01-02 11:18:30,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10472,EMERGENCY,2
2023-01-02 11:19:38,CLOSE,BROOKLYN,GENERAL,CABINET,CLOSE,FALLING OFF WALL,11220,EMERGENCY,11
2023-01-02 11:19:58,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,OTHER,10458,NON EMERGENCY,11
2023-01-02 11:20:10,CLOSE,BRONX,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,10457,EMERGENCY,19
2023-01-02 11:20:10,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10457,NON EMERGENCY,19
2023-01-02 11:22:20,CLOSE,BRONX,GENERAL,BELL/BUZZER/INTERCOM,CLOSE,INACCESSIBLE,10462,NON EMERGENCY,79
2023-01-02 11:23:50,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11373,EMERGENCY,1
2023-01-02 11:24:26,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10027,EMERGENCY,2
2023-01-02 11:24:28,CLOSE,QUEENS,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,11435,EMERGENCY,13
2023-01-02 11:24:28,CLOSE,QUEENS,UNSANITARY CONDITION,PESTS,CLOSE,BED BUGS,11435,EMERGENCY,13
2023-01-02 11:24:28,CLOSE,QUEENS,UNSANITARY CONDITION,PESTS,CLOSE,OTHER,11435,NON EMERGENCY,13
2023-01-02 11:27:22,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10031,EMERGENCY,2
2023-01-02 11:27:43,CLOSE,BRONX,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,10456,EMERGENCY,17
2023-01-02 11:27:43,CLOSE,BRONX,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10456,EMERGENCY,17
2023-01-02 11:27:43,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,BED BUGS,10456,EMERGENCY,17
2023-01-02 11:27:43,CLOSE,BRONX,SAFETY,SMOKE DETECTOR,CLOSE,BROKEN OR MISSING,10456,EMERGENCY,17
2023-01-02 11:27:43,CLOSE,BRONX,SAFETY,CARBON MONOXIDE DETECTOR,CLOSE,BROKEN OR MISSING,10456,EMERGENCY,17
2023-01-02 11:27:43,CLOSE,BRONX,GENERAL,BELL/BUZZER/INTERCOM,CLOSE,BROKEN OR MISSING,10456,NON EMERGENCY,17
2023-01-02 11:27:43,CLOSE,BRONX,APPLIANCE,ELECTRIC/GAS RANGE,CLOSE,NO GAS OR ELECTRICITY,10456,NON EMERGENCY,17
2023-01-02 11:27:43,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10456,NON EMERGENCY,17
2023-01-02 11:27:43,CLOSE,BRONX,GENERAL,CABINET,CLOSE,DAMAGED OR MISSING,10456,NON EMERGENCY,17
